ID,Name,Suburb,Address,Cuisine,Phone,Website,EatClub URL,First Table URL,Price Range,Business Type,Happy Hour,Weekly Specials,Deals,Opening Hours,Image URLs,Latitude,Longitude,Overall Rating,Status,Created At,Updated At
655,Leyla Bar,Barton,"1/1 Burbury Cl, Barton ACT 2600, Australia",,(02) 6188 3443,https://leylabar.com.au/,,,,Bar,"{""days"":[""Tuesday"",""Wednesday"",""Thursday"",""Friday""],""hours"":""4:30–6:30"",""description"":""$10 wine $15 cocktails""}",[],[],"{""friday"":""3:00 – 11:00 PM"",""monday"":""CLOSED"",""sunday"":""CLOSED"",""tuesday"":""3:00 – 10:00 PM"",""saturday"":""3:00 – 11:00 PM"",""thursday"":""3:00 – 10:00 PM"",""wednesday"":""3:00 – 10:00 PM""}",https://leylabar.com.au/wp-content/uploads/2022/05/DOMA_pewpewstudio_220422_0_Lowres-34-e1663634922277.jpg,-35.3118405,149.1339162,4.20,active,2026-01-07T23:21:27.818Z,2026-01-07T23:21:27.818Z
930,7 Village Indian Restaurant,Dickson,"75/2 Cape St, Dickson ACT 2602, Australia","Indian, Asian",(02) 6262 8860,http://7villageonline.com/,https://eatclub.com.au/venue/7-village-indian-restaurant,,$$,Restaurant,{},[],"[{""title"":""Today25% OfffriNonesat25% Offsun25% Offmon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today25% OfffriNonesat25% Offsun25% Offmon30% Offtue30% Offwed30% Off""}]","{""friday"":""12:00 – 2:00 PM, 5:00 – 10:00 PM"",""monday"":""5:00 – 10:00 PM"",""sunday"":""5:00 – 10:00 PM"",""tuesday"":""5:00 – 10:00 PM"",""saturday"":""5:00 – 10:00 PM"",""thursday"":""12:00 – 2:00 PM, 5:00 – 10:00 PM"",""wednesday"":""12:00 – 2:00 PM, 5:00 – 10:00 PM""}",https://www.fbgcdn.com/pictures/3e14f29d-e9df-43a3-bc71-0b6f76f62b5b.jpg; https://eccdn.com.au/images/10606180-29A8-4A8D-9ED7-BBB2989BC927/10606180-29A8-4A8D-9ED7-BBB2989BC927_image_1_1760351026273.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/10606180-29A8-4A8D-9ED7-BBB2989BC927/10606180-29A8-4A8D-9ED7-BBB2989BC927_image_4_1760351496784.jpg; https://eccdn.com.au/images/10606180-29A8-4A8D-9ED7-BBB2989BC927/10606180-29A8-4A8D-9ED7-BBB2989BC927_image_0_1760351026273.jpg; https://eccdn.com.au/images/10606180-29A8-4A8D-9ED7-BBB2989BC927/10606180-29A8-4A8D-9ED7-BBB2989BC927_image_2_1760351091533.jpg; https://eccdn.com.au/images/10606180-29A8-4A8D-9ED7-BBB2989BC927/10606180-29A8-4A8D-9ED7-BBB2989BC927_image_3_1760351367020.jpg,-35.2513769,149.1363013,4.30,active,2026-01-07T23:21:44.315Z,2026-01-08T23:33:20.082Z
1426,Chalisa Indian Restaurant,Greenway,"South. Point Town Centre, 9e/210 Anketell St, Greenway ACT 2900, Australia","Indian, Asian",(02) 6293 1711,,https://eatclub.com.au/venue/chalisa-indian-restaurant,https://www.firsttable.com.au/canberra/greenway/chalisa-indian-restaurant,$$,,{},[],[],"{""friday"":""10:30 AM – 9:00 PM"",""monday"":""10:30 AM – 9:00 PM"",""sunday"":""4:30 – 9:00 PM"",""tuesday"":""10:30 AM – 9:00 PM"",""saturday"":""4:30 – 9:00 PM"",""thursday"":""10:30 AM – 9:00 PM"",""wednesday"":""10:30 AM – 9:00 PM""}",https://assets.foodhub.com/static/693e253681eeebc4735462e5800957cd/img/1763970199phpf56VKh.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_0_1763600120579.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_4_1763600195045.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_1_1763600136829.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_2_1763600169812.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_3_1763600169812.jpg,-35.4153174,149.0672116,,active,2026-01-08T23:33:20.023Z,2026-01-08T23:33:20.023Z
650,The Howling Moon,Braddon,"Level 6/150 Northbourne Ave, Braddon ACT 2612, Australia",,(02) 6248 5311,https://thehowlingmoon.com.au/,,,$$,Bar,"{""days"":[""Friday""],""hours"":""4–6pm"",""description"":""Cheap tapas + drinks""}",[],[],"{""friday"":""4:00 – 11:00 PM"",""monday"":""4:00 – 10:00 PM"",""sunday"":""4:00 – 10:00 PM"",""tuesday"":""4:00 – 10:00 PM"",""saturday"":""4:00 – 11:00 PM"",""thursday"":""4:00 – 10:00 PM"",""wednesday"":""4:00 – 10:00 PM""}",https://thehowlingmoon.com.au/app/uploads/2019/07/IMG_20190617_165844.jpg,-35.2671509,149.1319379,4.20,active,2026-01-07T23:21:27.489Z,2026-01-07T23:21:27.489Z
1196,East Row Cafe,Canberra,"Shop 2/121 London Cct, Canberra ACT 2601, Australia",Cafe,0426 502 102,https://eastrowcity.com.au/eastrow-cafe/,https://eatclub.com.au/venue/east-row-cafe,,$$,Cafe,{},[],"[{""title"":""Today30% Offfri30% Offsat25% Offsun25% Offmon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat25% Offsun25% Offmon30% Offtue30% Offwed30% Off""}]","{""friday"":""7:30 AM – 2:30 PM"",""monday"":""7:30 AM – 2:30 PM"",""sunday"":""8:00 AM – 2:30 PM"",""tuesday"":""7:30 AM – 2:30 PM"",""saturday"":""8:00 AM – 2:30 PM"",""thursday"":""7:30 AM – 2:30 PM"",""wednesday"":""7:30 AM – 2:30 PM""}",https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_0_1757389780353.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_4_1757469575988.jpg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_4_1757469404172.jpg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_3_1757389780353.jpg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_4_1757469469332.jpg,-35.2795276,149.1302077,4.50,active,2026-01-07T23:22:01.086Z,2026-01-08T23:33:20.821Z
1427,Namashkar Restaurant,Greenway,"Unit 329/335 Anketell St, Greenway ACT 2900, Australia",,0480 657 542,,https://eatclub.com.au/venue/namashkar-restaurant,,,,{},[],[],{},https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_1_1763568442827.jpg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_4_1763568465095.jpg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_0_1763568442827.jpg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_2_1763568442827.jpg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_3_1763568465095.jpg,-35.4224213,149.0730297,,active,2026-01-08T23:33:20.677Z,2026-01-08T23:33:20.677Z
1428,THE POET Indian restaurant,Belconnen,"41 Chandler St, Belconnen ACT 2617, Australia","Indian, Asian",(02) 6101 7748,,https://eatclub.com.au/venue/the-poet-indian-restaurant,,$$,,{},[],[],"{""friday"":""9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""monday"":""5:00 – 10:00 PM"",""sunday"":""5:00 – 10:00 PM"",""tuesday"":""5:00 – 10:00 PM"",""saturday"":""9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""thursday"":""9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""wednesday"":""5:00 – 10:00 PM""}",https://www.ozfoodhunter.com.au/resources/upload_files/restaurant_logo/restaurant_logo_7335.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_4_1761049349675.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_3_1761057160021.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_1_1761057160021.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_2_1761057160021.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_4_1761057160021.jpg,-35.2393052,149.0705577,,active,2026-01-08T23:33:21.190Z,2026-01-08T23:33:21.190Z
1215,Fonda Mexican Canberra,Canberra,"Shop FG10/148 Bunda St, Canberra ACT 2601, Australia",Mexican,(02) 5135 6119,http://www.fondamexican.com.au/,https://eatclub.com.au/venue/fonda-mexican-canberra,,,Restaurant,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","{""friday"":""12:00 – 9:00 PM"",""monday"":""12:00 – 8:30 PM"",""sunday"":""12:00 – 8:30 PM"",""tuesday"":""12:00 – 8:30 PM"",""saturday"":""12:00 – 9:00 PM"",""thursday"":""12:00 – 9:00 PM"",""wednesday"":""12:00 – 8:30 PM""}",https://fondamexican.com.au/wp-content/uploads/2025/02/FONDA_lunch-club-1.jpg; https://eccdn.com.au/images/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D_image_0_1748495346109.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D_image_4_1748495464659.jpg; https://eccdn.com.au/images/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D_image_1_1748495346109.jpg; https://eccdn.com.au/images/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D_image_2_1748495346109.jpg; https://eccdn.com.au/images/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D/41387BA8-3F63-4A34-96FD-3EC08FCA8F3D_image_3_1748495346109.jpg,-35.2776015,149.1323354,3.50,active,2026-01-07T23:22:02.253Z,2026-01-08T23:33:14.455Z
1429,Aao Jee Traditional Indian Restaurant FRASER,Fraser,"Shop 3/4 Daley Cres, Fraser ACT 2615, Australia",Indian,(02) 6189 8981,,https://eatclub.com.au/venue/aao-jee-traditional-indian-restaurant-fraser,,$$,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","{""friday"":""5:00 – 9:30 PM"",""monday"":""5:00 – 9:00 PM"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:30 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_0_1761641357041.jpg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_3_1761641412051.jpg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_2_1761641357041.jpg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_1_1761641357041.jpg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_4_1761641429467.jpg,-35.1927427,149.0435740,,active,2026-01-08T23:33:21.333Z,2026-01-08T23:33:21.333Z
1430,Jasmine House,Gungahlin,"Ernest Cavanagh St &, Gribble St, Gungahlin ACT 2912, Australia",,(02) 6242 4788,,https://eatclub.com.au/venue/jasmine-house,,$$,,{},[],[],"{""friday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""monday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""sunday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""tuesday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""saturday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""thursday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""wednesday"":""CLOSED""}",https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_0_1762794320096.jpg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_4_1762814343356.jpg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_3_1762794655209.jpg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_2_1762814343356.jpg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_3_1762814343356.jpg,-35.1836417,149.1312194,,active,2026-01-08T23:33:21.471Z,2026-01-08T23:33:21.471Z
688,Vanilla Pod Pizza & Pasta Bar Belconnen,Belconnen,"10 Market St, Belconnen ACT 2617, Australia","Italian, Pizza",(02) 6193 8941,https://www.vanillapodbelco.com/,https://eatclub.com.au/venue/vanilla-pod-pizza-pasta-bar-belconnen,,$$,Cafe,{},[],"[{""title"":""EatClub Deal Available"",""description"":""Check out our EatClub deals!""}]","{""friday"":""8:00 AM – 9:00 PM"",""monday"":""8:00 AM – 9:00 PM"",""sunday"":""8:00 AM – 9:00 PM"",""tuesday"":""8:00 AM – 9:00 PM"",""saturday"":""8:00 AM – 9:00 PM"",""thursday"":""8:00 AM – 9:00 PM"",""wednesday"":""8:00 AM – 9:00 PM""}",https://vanillapodbelco.com/wp-content/uploads/2024/07/bg.jpg,-35.2451994,149.0657906,4.40,active,2026-01-07T23:21:29.763Z,2026-01-08T23:33:12.649Z
1431,Mookie Burger,Greenway,"South Point Mall, 13B Anketell St, Greenway ACT 2900, Australia",American,(02) 5100 8582,,https://eatclub.com.au/venue/mookie-burger,,,,{},[],[],"{""friday"":""12:00 – 8:30 PM"",""monday"":""4:30 – 8:30 PM"",""sunday"":""12:00 – 8:30 PM"",""tuesday"":""4:30 – 8:30 PM"",""saturday"":""12:00 – 8:30 PM"",""thursday"":""4:30 – 8:30 PM"",""wednesday"":""4:30 – 8:30 PM""}",https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_0_1763516863322.jpg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_4_1763516896055.jpg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_1_1763516896055.jpg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_2_1763516896055.jpg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_3_1763516896055.jpg,-35.4161589,149.0678396,,active,2026-01-08T23:33:21.619Z,2026-01-08T23:33:21.619Z
1432,OOSHMAN Gungahlin,Gungahlin,"Shop 3/46 Hibberson St, Gungahlin ACT 2912, Australia",,(02) 6112 8024,,https://eatclub.com.au/venue/ooshman-gungahlin,,$,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","{""friday"":""10:00 AM – 11:30 PM"",""monday"":""10:00 AM – 10:30 PM"",""sunday"":""10:00 AM – 10:30 PM"",""tuesday"":""10:00 AM – 10:30 PM"",""saturday"":""10:00 AM – 11:30 PM"",""thursday"":""10:00 AM – 10:30 PM"",""wednesday"":""10:00 AM – 10:30 PM""}",https://ooshman.au/wp-content/uploads/2025/07/open-banner-image1.png; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_3_1761733450045.jpg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_4_1761733476058.jpg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_1_1761733450045.jpg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_2_1761733450045.jpg; https://eccdn.com.au/images/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F/4519E85B-1FBF-4294-BBA6-5DD5D7B6178F_image_0_1761733450045.jpg,-35.1854805,149.1351463,,active,2026-01-08T23:33:21.969Z,2026-01-08T23:33:21.969Z
1433,Tokyo Canteen,Kingston,"Shop 4/34 Eyre St, Kingston ACT 2604, Australia",,(02) 6169 6770,,https://eatclub.com.au/venue/tokyo-canteen,,$$,,{},[],[],"{""friday"":""11:00 AM – 8:30 PM"",""monday"":""CLOSED"",""sunday"":""10:30 AM – 3:00 PM"",""tuesday"":""11:00 AM – 8:30 PM"",""saturday"":""10:30 AM – 8:30 PM"",""thursday"":""11:00 AM – 8:30 PM"",""wednesday"":""11:00 AM – 8:30 PM""}",https://assets.foodhub.com/images/thumbnails/bbq_japanese_rice_001_1280.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_4_1727187406296.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_4_1729814779251.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_3_1727187381962.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_1_1727187381962.jpg; https://eccdn.com.au/images/A4169BAD-24C6-459C-A012-5318D273C48B/A4169BAD-24C6-459C-A012-5318D273C48B_image_0_1727187381962.jpg,-35.3162307,149.1426404,,active,2026-01-08T23:33:22.211Z,2026-01-08T23:33:22.211Z
1249,Wild Panda,Canberra,"40 Marcus Clarke St, Canberra ACT 2601, Australia",,0491 177 878,http://wildpanda.com.au/,https://eatclub.com.au/venue/wild-panda,,$,Restaurant,{},[],"[{""title"":""Today30% Offfri30% Offsat30% Offsun30% Offmon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat30% Offsun30% Offmon30% Offtue30% Offwed30% Off""}]","{""friday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""monday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""sunday"":""11:00 AM – 9:00 PM"",""tuesday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""saturday"":""11:00 AM – 9:00 PM"",""thursday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM"",""wednesday"":""11:00 AM – 3:00 PM, 4:00 – 9:00 PM""}",https://wildpanda.com.au/wp-content/uploads/2022/04/PNG-08.png; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_4_1737075013813.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_1_1737075013813.jpg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_4_1737075030880.jpg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_2_1737075013813.jpg; https://eccdn.com.au/images/7D09415B-9461-4305-9FFA-D5E9A395EE5A/7D09415B-9461-4305-9FFA-D5E9A395EE5A_image_3_1737075013813.jpg,-35.2785812,149.1268046,4.10,active,2026-01-07T23:22:04.430Z,2026-01-08T23:33:22.725Z
1434,Indian Dining Club,Belconnen,"1/102 Emu Bank, Belconnen ACT 2617, Australia","Indian, Asian",0489 300 000,,https://eatclub.com.au/venue/indian-dining-club,,$$,,{},[],[],"{""friday"":""5:00 – 10:30 PM"",""monday"":""5:00 – 10:00 PM"",""sunday"":""12:00 – 3:00 PM, 5:00 – 10:00 PM"",""tuesday"":""5:00 – 10:00 PM"",""saturday"":""12:00 – 3:00 PM, 5:00 – 10:30 PM"",""thursday"":""5:00 – 10:00 PM"",""wednesday"":""5:00 – 10:00 PM""}",https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_3_1761122134044.jpg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_4_1761145159791.jpg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_2_1761122134044.jpg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_0_1761122134044.jpg; https://eccdn.com.au/images/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C/564413B2-E5B5-4CB3-8AE9-513F6BD1A51C_image_4_1761122167025.jpg,-35.2367974,149.0711837,,active,2026-01-08T23:33:22.681Z,2026-01-08T23:33:22.681Z
1435,Dawat-e-Punjab Indian Restaurant,Holt,"123/68 Hardwick Cres, Holt ACT 2615, Australia","Indian, Asian",(02) 6278 4505,,https://eatclub.com.au/venue/dawat-e-punjab-indian-restaurant,,,,{},[],[],"{""friday"":""5:00 – 9:00 PM"",""monday"":""5:00 – 9:00 PM"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:00 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",https://assets.foodhub.com/images/thumbnails/curry_indian_tandoori_007_1280.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_0_1761818311467.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_4_1761818399890.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_3_1761818590227.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_4_1761818607266.jpg; https://eccdn.com.au/images/524AA377-8E96-4C82-AAEF-C592BF57604D/524AA377-8E96-4C82-AAEF-C592BF57604D_image_2_1761818335769.jpg,-35.2203995,149.0192026,,active,2026-01-08T23:33:22.949Z,2026-01-08T23:33:22.949Z
1436,Chong Co Thai Belconnen,Belconnen,"Westfield Belconnen Shop, 327A Lathlain St, Belconnen ACT 2617, Australia",Asian,0426 624 644,,https://eatclub.com.au/venue/chong-co-thai-belconnen,,$$,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","{""friday"":""11:30 AM – 3:00 PM, 5:00 – 10:00 PM"",""monday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""sunday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""tuesday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""saturday"":""11:30 AM – 3:00 PM, 5:00 – 10:00 PM"",""thursday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""wednesday"":""11:30 AM – 3:00 PM, 5:00 – 9:00 PM""}",https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_0_1761518817378.jpg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_4_1761518886629.jpg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_1_1761518817378.jpg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_2_1761518817378.jpg; https://eccdn.com.au/images/73B817B5-E004-4EC1-B74F-3D424CEA887F/73B817B5-E004-4EC1-B74F-3D424CEA887F_image_3_1761518817378.jpg,-35.2376359,149.0632185,,active,2026-01-08T23:33:23.099Z,2026-01-08T23:33:23.099Z
