ID,Name,Suburb,Address,Cuisine,Phone,Website,EatClub URL,EatClub Slug,Happy Hour,Weekly Specials,Deals,First Table URL,Price Range,Image URLs,Opening Hours,Latitude,Longitude,Created At,Updated At
958,OOSHMAN Dickson,Dickson,"G7/6 Cape St, Dickson ACT 2602, Australia",,(02) 6188 8599,,https://eatclub.com.au/venue/ooshman-dickson,,,,[object Object]; [object Object],,,https://ooshman.au/wp-content/uploads/2025/07/open-banner-image1.png; https://eccdn.com.au/images/1F5DEC71-8202-44B0-9A41-0B1AB9356A07/1F5DEC71-8202-44B0-9A41-0B1AB9356A07_image_3_1763374188717.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/1F5DEC71-8202-44B0-9A41-0B1AB9356A07/1F5DEC71-8202-44B0-9A41-0B1AB9356A07_image_4_1763374374640.jpg; https://eccdn.com.au/images/1F5DEC71-8202-44B0-9A41-0B1AB9356A07/1F5DEC71-8202-44B0-9A41-0B1AB9356A07_image_2_1763374188717.jpg; https://eccdn.com.au/images/1F5DEC71-8202-44B0-9A41-0B1AB9356A07/1F5DEC71-8202-44B0-9A41-0B1AB9356A07_image_1_1763374188717.jpg; https://eccdn.com.au/images/1F5DEC71-8202-44B0-9A41-0B1AB9356A07/1F5DEC71-8202-44B0-9A41-0B1AB9356A07_image_0_1763374188717.jpg,"{""friday"":""10:00 AM – 11:30 PM"",""monday"":""10:00 AM – 10:30 PM"",""sunday"":""10:00 AM – 10:30 PM"",""tuesday"":""10:00 AM – 10:30 PM"",""saturday"":""10:00 AM – 11:30 PM"",""thursday"":""10:00 AM – 10:30 PM"",""wednesday"":""10:00 AM – 10:30 PM""}",-35.2515734,149.1370319,2026-01-07T23:21:46.238Z,2026-01-08T00:17:31.970Z
1064,Kivotos Wine Bar,Braddon,,,,,https://eatclub.com.au/venue/kivotos-wine-bar,,,,[object Object]; [object Object],,,https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_0_1724942157425.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_4_1724942181374.jpg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_1_1724942157425.jpg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_2_1724942157425.jpg; https://eccdn.com.au/images/A717DEC3-937C-48AB-851C-D8B1AE77FD4E/A717DEC3-937C-48AB-851C-D8B1AE77FD4E_image_3_1724942157425.jpg,{},,,2026-01-07T23:21:52.695Z,2026-01-08T00:17:53.077Z
1017,Chalisa Indian Restaurant,Greenway,"South. Point Town Centre, 9e/210 Anketell St, Greenway ACT 2900, Australia","Indian, Asian",(02) 6293 1711,,https://eatclub.com.au/venue/chalisa-indian-restaurant,,,,[object Object],https://www.firsttable.com.au/canberra/greenway/chalisa-indian-restaurant,$$,https://assets.foodhub.com/static/693e253681eeebc4735462e5800957cd/img/1763970199phpf56VKh.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_0_1763600120579.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_4_1763600195045.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_1_1763600136829.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_2_1763600169812.jpg; https://eccdn.com.au/images/D37598EB-571B-4671-BBBF-76C70D8022DA/D37598EB-571B-4671-BBBF-76C70D8022DA_image_3_1763600169812.jpg,"{""friday"":""10:30 AM – 9:00 PM"",""monday"":""10:30 AM – 9:00 PM"",""sunday"":""4:30 – 9:00 PM"",""tuesday"":""10:30 AM – 9:00 PM"",""saturday"":""4:30 – 9:00 PM"",""thursday"":""10:30 AM – 9:00 PM"",""wednesday"":""10:30 AM – 9:00 PM""}",-35.4153174,149.0672116,2026-01-07T23:21:49.756Z,2026-01-08T00:17:36.221Z
1054,Wine Room,Braddon,,,,,https://eatclub.com.au/venue/wine-room,,,,[object Object]; [object Object],,,https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761899634345.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_0_1761899588547.jpg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761899882722.jpg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761900049517.jpg; https://eccdn.com.au/images/2C664526-22D7-48F1-BD84-7935C62876C2/2C664526-22D7-48F1-BD84-7935C62876C2_image_4_1761899814432.jpg,{},,,2026-01-07T23:21:52.078Z,2026-01-08T00:57:37.544Z
1058,Dosa Hut - Canberra,Canberra,,,,,https://eatclub.com.au/venue/dosa-hut-canberra,,,,[object Object]; [object Object],,,https://eccdn.com.au/images/FBEE0A5B-A856-49D1-9020-5952B33F3B88/FBEE0A5B-A856-49D1-9020-5952B33F3B88_image_3_1724915257588.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/FBEE0A5B-A856-49D1-9020-5952B33F3B88/FBEE0A5B-A856-49D1-9020-5952B33F3B88_image_2_1724915257588.jpg; https://eccdn.com.au/images/FBEE0A5B-A856-49D1-9020-5952B33F3B88/FBEE0A5B-A856-49D1-9020-5952B33F3B88_image_0_1724915257588.jpg; https://eccdn.com.au/images/FBEE0A5B-A856-49D1-9020-5952B33F3B88/FBEE0A5B-A856-49D1-9020-5952B33F3B88_image_4_1724915271502.jpg; https://eccdn.com.au/images/FBEE0A5B-A856-49D1-9020-5952B33F3B88/FBEE0A5B-A856-49D1-9020-5952B33F3B88_image_1_1724915257588.jpg,{},,,2026-01-07T23:21:52.326Z,2026-01-08T00:17:46.374Z
1078,Kagawa Japanese Restaurant,Dickson,,,,,https://eatclub.com.au/venue/kagawa-japanese-restaurant,,,,[object Object]; [object Object],,,https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_0_1724763463856.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_4_1724763480356.jpg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_1_1724763463856.jpg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_3_1724763463856.jpg; https://eccdn.com.au/images/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0/8F1B1AFC-886A-4E5B-AFE2-CF6297C338E0_image_2_1724763463856.jpg,{},,,2026-01-07T23:21:53.538Z,2026-01-08T00:18:01.938Z
1196,East Row Cafe,Canberra,"Shop 2/121 London Cct, Canberra ACT 2601, Australia",Cafe,0426 502 102,,https://eatclub.com.au/venue/east-row-cafe,,,,[object Object],,$$,https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_0_1757389780353.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_4_1757469575988.jpg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_4_1757469404172.jpg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_3_1757389780353.jpg; https://eccdn.com.au/images/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D/3368EF3A-D7C2-4837-8C45-93D11B7BAE4D_image_4_1757469469332.jpg,"{""friday"":""7:30 AM – 2:30 PM"",""monday"":""7:30 AM – 2:30 PM"",""sunday"":""8:00 AM – 2:30 PM"",""tuesday"":""7:30 AM – 2:30 PM"",""saturday"":""8:00 AM – 2:30 PM"",""thursday"":""7:30 AM – 2:30 PM"",""wednesday"":""7:30 AM – 2:30 PM""}",-35.2795276,149.1302077,2026-01-07T23:22:01.086Z,2026-01-08T00:18:03.544Z
1067,de’ Loca Fusion,Dickson,"Unit C20/23 Challis St, Dickson ACT 2602, Australia",Fusion,0422 865 580,,https://eatclub.com.au/venue/de-loca-fusion,,,,[object Object]; [object Object],,,https://eccdn.com.au/images/1D33E6A0-948F-40F4-88BF-71A7BBD7D830/1D33E6A0-948F-40F4-88BF-71A7BBD7D830_image_2_1759884378939.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/1D33E6A0-948F-40F4-88BF-71A7BBD7D830/1D33E6A0-948F-40F4-88BF-71A7BBD7D830_image_4_1761118271317.jpg; https://eccdn.com.au/images/1D33E6A0-948F-40F4-88BF-71A7BBD7D830/1D33E6A0-948F-40F4-88BF-71A7BBD7D830_image_0_1759884378939.jpg; https://eccdn.com.au/images/1D33E6A0-948F-40F4-88BF-71A7BBD7D830/1D33E6A0-948F-40F4-88BF-71A7BBD7D830_image_1_1759884378939.jpg; https://eccdn.com.au/images/1D33E6A0-948F-40F4-88BF-71A7BBD7D830/1D33E6A0-948F-40F4-88BF-71A7BBD7D830_image_3_1759884449093.jpg,"{""friday"":""7:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""monday"":""7:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""sunday"":""8:00 AM – 9:00 PM"",""tuesday"":""7:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""saturday"":""8:00 AM – 9:00 PM"",""thursday"":""7:30 AM – 3:00 PM, 5:00 – 9:00 PM"",""wednesday"":""7:30 AM – 3:00 PM, 5:00 – 9:00 PM""}",-35.2499702,149.1349723,2026-01-07T23:21:52.877Z,2026-01-08T00:57:38.760Z
1241,Namashkar Restaurant,Greenway,"Unit 329/335 Anketell St, Greenway ACT 2900, Australia",,0480 657 542,,https://eatclub.com.au/venue/namashkar-restaurant,,,,[object Object],,,https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_1_1763568442827.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_4_1763568465095.jpg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_0_1763568442827.jpg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_2_1763568442827.jpg; https://eccdn.com.au/images/FEB2E59C-A226-45DD-A5E3-546579B1F80D/FEB2E59C-A226-45DD-A5E3-546579B1F80D_image_3_1763568465095.jpg,{},-35.4224213,149.0730297,2026-01-07T23:22:03.928Z,2026-01-08T00:18:50.285Z
1197,White Rabbit Cocktail Room,Canberra,"65 Northbourne Ave, Canberra ACT 2601, Australia",,,,https://eatclub.com.au/venue/white-rabbit-cocktail-room,,,,[object Object],,$$$,https://www.whiterabbitroom.com.au/wp-content/uploads/2017/11/download-drink-1.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_3_1764283728899.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_2_1764260491544.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_1_1764283676851.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_4_1764283744849.jpg; https://eccdn.com.au/images/C09C1BF7-03CB-48B9-A915-650D37149F33/C09C1BF7-03CB-48B9-A915-650D37149F33_image_2_1764283697100.jpg,"{""friday"":""4:00 PM – 1:00 AM"",""monday"":""CLOSED"",""sunday"":""2:00 – 5:00 PM"",""tuesday"":""CLOSED"",""saturday"":""11:30 AM – 2:30 PM, 3:00 PM – 1:00 AM"",""thursday"":""4:00 – 11:00 PM"",""wednesday"":""4:00 – 11:00 PM""}",-35.2777943,149.1288518,2026-01-07T23:22:01.147Z,2026-01-08T00:18:09.745Z
1198,The Glasshouse Cafe,Canberra,"10 Binara St, Canberra ACT 2601, Australia",Cafe,(02) 6162 1155,,https://eatclub.com.au/venue/the-glasshouse-cafe,,,,[object Object],,$$,https://lirp.cdn-website.com/baca654c/dms3rep/multi/opt/bg_images_outside-1+%281%29-1920w.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_1_1763082732034.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_0_1763082599353.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_4_1763082732034.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_2_1763082732034.jpg; https://eccdn.com.au/images/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A/96D4A6C6-D308-4BE0-A56B-392AE50C1F0A_image_3_1763082732034.jpg,"{""friday"":""7:00 AM – 4:00 PM"",""monday"":""7:00 AM – 4:00 PM"",""sunday"":""CLOSED"",""tuesday"":""7:00 AM – 4:00 PM"",""saturday"":""8:00 AM – 1:00 PM"",""thursday"":""7:00 AM – 4:00 PM"",""wednesday"":""7:00 AM – 4:00 PM""}",-35.2819228,149.1339465,2026-01-07T23:22:01.205Z,2026-01-08T00:18:11.345Z
1202,The Druk Family Restaurant,Mawson,"Swinger Hill, Shop 15/84 Ainsworth St, Mawson ACT 2607, Australia",,(02) 6284 2970,,https://eatclub.com.au/venue/the-druk-family-restaurant,,,,[object Object],,,https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_3_1764172800671.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_4_1764172822570.jpg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_4_1764196538615.jpg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_1_1764172800671.jpg; https://eccdn.com.au/images/DB67DACF-7F57-40DC-9108-0167A9609856/DB67DACF-7F57-40DC-9108-0167A9609856_image_2_1764172800671.jpg,"{""friday"":""4:00 – 9:00 PM"",""monday"":""4:00 – 9:00 PM"",""sunday"":""12:00 – 9:00 PM"",""tuesday"":""4:00 – 9:00 PM"",""saturday"":""12:00 – 9:00 PM"",""thursday"":""4:00 – 9:00 PM"",""wednesday"":""4:00 – 9:00 PM""}",-35.3552710,149.0983445,2026-01-07T23:22:01.453Z,2026-01-08T00:18:14.677Z
1204,Dumpling King Canberra City,Canberra,"Grand United Building, 2/5 Garema Pl, Canberra ACT 2601, Australia",Asian,(02) 6230 5038,,https://eatclub.com.au/venue/dumpling-king-canberra-city,,,,[object Object]; [object Object],,$$,https://images.cdn-files-a.com/uploads/3704655/800_5ee093b724b93.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_3_1747886614149.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_4_1747886623989.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_0_1747886614149.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_1_1747886614149.jpg; https://eccdn.com.au/images/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB/D8580F9F-DFD4-4A95-9B0D-BCA95286ABCB_image_2_1747886614149.jpg,"{""friday"":""11:00 AM – 9:30 PM"",""monday"":""11:00 AM – 9:30 PM"",""sunday"":""11:00 AM – 9:00 PM"",""tuesday"":""11:00 AM – 9:30 PM"",""saturday"":""11:00 AM – 9:30 PM"",""thursday"":""11:00 AM – 9:30 PM"",""wednesday"":""11:00 AM – 9:30 PM""}",-35.2783966,149.1315300,2026-01-07T23:22:01.577Z,2026-01-08T00:18:16.293Z
1209,THE POET Indian restaurant,Belconnen,"41 Chandler St, Belconnen ACT 2617, Australia","Indian, Asian",(02) 6101 7748,,https://eatclub.com.au/venue/the-poet-indian-restaurant,,,,[object Object],,$$,https://www.ozfoodhunter.com.au/resources/upload_files/restaurant_logo/restaurant_logo_7335.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_4_1761049349675.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_3_1761057160021.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_1_1761057160021.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_2_1761057160021.jpg; https://eccdn.com.au/images/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F/E2D5EA89-F12C-4208-BD1D-494AE91B8E6F_image_4_1761057160021.jpg,"{""friday"":""9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""monday"":""5:00 – 10:00 PM"",""sunday"":""5:00 – 10:00 PM"",""tuesday"":""5:00 – 10:00 PM"",""saturday"":""9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""thursday"":""9:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""wednesday"":""5:00 – 10:00 PM""}",-35.2393052,149.0705577,2026-01-07T23:22:01.876Z,2026-01-08T00:18:17.861Z
1211,Aao Jee Traditional Indian Restaurant FRASER,Fraser,"Shop 3/4 Daley Cres, Fraser ACT 2615, Australia",Indian,(02) 6189 8981,,https://eatclub.com.au/venue/aao-jee-traditional-indian-restaurant-fraser,,,,[object Object]; [object Object],,$$,https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_0_1761641357041.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_3_1761641412051.jpg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_2_1761641357041.jpg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_1_1761641357041.jpg; https://eccdn.com.au/images/F0501A2A-22E5-4B54-8F1F-EBAB76064413/F0501A2A-22E5-4B54-8F1F-EBAB76064413_image_4_1761641429467.jpg,"{""friday"":""5:00 – 9:30 PM"",""monday"":""5:00 – 9:00 PM"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:30 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",-35.1927427,149.0435740,2026-01-07T23:22:02.000Z,2026-01-08T00:18:19.485Z
1237,Jasmine House,Gungahlin,"Ernest Cavanagh St &, Gribble St, Gungahlin ACT 2912, Australia",,(02) 6242 4788,,https://eatclub.com.au/venue/jasmine-house,,,,[object Object],,$$,https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_0_1762794320096.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_4_1762814343356.jpg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_3_1762794655209.jpg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_2_1762814343356.jpg; https://eccdn.com.au/images/2B2ACA16-1CD4-45BC-98AF-98458255892F/2B2ACA16-1CD4-45BC-98AF-98458255892F_image_3_1762814343356.jpg,"{""friday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""monday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""sunday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""tuesday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""saturday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""thursday"":""11:30 AM – 2:30 PM, 5:00 – 9:30 PM"",""wednesday"":""CLOSED""}",-35.1836417,149.1312194,2026-01-07T23:22:03.698Z,2026-01-08T00:18:36.063Z
1221,Mookie Burger,Greenway,"South Point Mall, 13B Anketell St, Greenway ACT 2900, Australia",American,(02) 5100 8582,,https://eatclub.com.au/venue/mookie-burger,,,,[object Object],,,https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_0_1763516863322.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_4_1763516896055.jpg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_1_1763516896055.jpg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_2_1763516896055.jpg; https://eccdn.com.au/images/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274/8BEDA4AE-96C2-40DD-B232-7A5A9BCA9274_image_3_1763516896055.jpg,"{""friday"":""12:00 – 8:30 PM"",""monday"":""4:30 – 8:30 PM"",""sunday"":""12:00 – 8:30 PM"",""tuesday"":""4:30 – 8:30 PM"",""saturday"":""12:00 – 8:30 PM"",""thursday"":""4:30 – 8:30 PM"",""wednesday"":""4:30 – 8:30 PM""}",-35.4161589,149.0678396,2026-01-07T23:22:02.656Z,2026-01-08T00:57:48.179Z
1225,Barbeque Nation,Wanniassa,"5/33, Gartside Street, Erindale Dr, Wanniassa ACT 2903, Australia",American,(02) 6296 6608,,https://eatclub.com.au/venue/barbeque-nation,,,,[object Object],,$$,https://eccdn.com.au/images/57FEB374-83BC-4F03-8F1F-9C53EAB78678/57FEB374-83BC-4F03-8F1F-9C53EAB78678_image_1_1762904233845.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/57FEB374-83BC-4F03-8F1F-9C53EAB78678/57FEB374-83BC-4F03-8F1F-9C53EAB78678_image_4_1762904297562.jpg; https://eccdn.com.au/images/57FEB374-83BC-4F03-8F1F-9C53EAB78678/57FEB374-83BC-4F03-8F1F-9C53EAB78678_image_2_1762904233845.jpg; https://eccdn.com.au/images/57FEB374-83BC-4F03-8F1F-9C53EAB78678/57FEB374-83BC-4F03-8F1F-9C53EAB78678_image_3_1762904233845.jpg; https://eccdn.com.au/images/57FEB374-83BC-4F03-8F1F-9C53EAB78678/57FEB374-83BC-4F03-8F1F-9C53EAB78678_image_4_1762904233845.jpg,"{""friday"":""11:30 AM – 9:30 PM"",""monday"":""11:30 AM – 9:30 PM"",""sunday"":""11:30 AM – 9:30 PM"",""tuesday"":""11:30 AM – 9:30 PM"",""saturday"":""11:30 AM – 9:30 PM"",""thursday"":""11:30 AM – 9:30 PM"",""wednesday"":""11:30 AM – 9:30 PM""}",-35.4053270,149.1003135,2026-01-07T23:22:02.921Z,2026-01-08T00:57:48.830Z
